teks,sentiment,score
"Indonesia harus tanam bahan pangan,,",neutral,0.9846251010894775
Mengerikan,negative,0.9963136315345764
"tdk masalah, yg penting kurangi subsidi migas, agar Indonesia tdk terjadi krisis ,,,",positive,0.5520420670509338
Kelangkaanpupuk di indonesi sdh lama2021petani ketiadaan luluk ini bikin resah petani sehinggamusim tanam th inime vhawatirkan .bangsa Jndonesi .dit nb h lagi infasi Rusia ke Ukrasna menambah parah. Suplai r  uk dari rusia macet begitu pula pa nganjalur gandum terasasangatkurang di pasar n.,negative,0.9857792854309082
"Ini bisa lebih lagi kenaikan harga pangan dunia sampai 36,95 persen,indonesia harus lebih mengefektikan penyediaan pupuk di indonesia,lebih memperbaiki irigasi di seluruh indonesia,membangun lima waduk lagi di indonesia,mwmbangun pabrik pupuk,dan pembangunan pengolahan minyak bumi,dan pembangunan kilang gas,pencetakan sawah baru diseluruh indonesia,peningkatan perikanan,dan kwalitas para petani,dan ahli perikanan,dan ahli.pertamian",positive,0.8040319085121155
Indonesia subur makmur asal bisa mengolah nya 👍🏻,positive,0.9136644005775452
Krisis pangan yg berat itu kawasan kota.kalo kawasan desa rata rata jadi petani jadi akan lebih aman,positive,0.8963955640792847
biarlah naik harga pangan.biar petani makmur,negative,0.48965683579444885
Terserah...toh sudah lama km di ingatkan oleh bang rizal Ramli tapi km memang bxxxxxk,negative,0.8760486245155334
semasih menjabat nikmati keruk sepuasnya.,positive,0.9867668747901917
"Ekonomi blm pulih...Bwg merah, tomat, cabe, minyak mahal  hubungannya apa dgn perang ukrauina rusia?? 😌",negative,0.9851657152175903
"Harga Lombok, brambang, minyak goreng naik 1000 persen matane picek",neutral,0.9661812782287598
"Sejahterakan petani, peternak, nelayan, karena mereka sebenarnya penompang keberlangsungan negara",negative,0.6347212195396423
"Hargailah para petani,  nelayan, peternak dan sumber pangan lainya,  beri mereka fasilitas,  beri mereka pupuk yg terjangkau beri harga yg tetap,  agar mereka tidak ragu untuk menjadi seseorang pemasok pangan kalian,  agar mereka bangga dan tersenyum saat panen tiba..",positive,0.9717928171157837
"Di saat seperti ini. Seharusnya pejabat melihat peluang besar untuk game changing nya dunia . Indonesia punya semua nya untuk merubah dunia dan menjadikan indonesia menjadi super power   . Yang dibutuhkan indonesia saat ini adalah kejujuran, kecerdasan, dan kepeduliaan",positive,0.9834521412849426
Yu anak generasi penerus jadi petani sajah jangan jadi kantoran,negative,0.9857703447341919
Kalo polemik migor dan kelapa sawit aja ga bisa di atasi gimana mau atasi pangan yg lain... 😂😂,negative,0.9588358998298645
"Indonesia jika ikut2 krisis , lebih baik Menkeu n pejabat terkait pada turun",neutral,0.7777625918388367
Berpihaklah kepada petani dengan subsidi daya beli supaya petani punya semangat untuk berproduksi,neutral,0.7028726935386658
"Prom Borneo,,kerisis pangan,,di sini tida baik-2 saja.",negative,0.989551842212677
"Sebenarnya Indonesia ini negeri yg seharusnya tidak bisa krisis ,karena d Indonesia semua ada.... negeri kita ini cuman kehilangan jati diri... negeri yg sekarang terlalu gila pujian,gila bersaing untuk hal yg tak mungkin bisa kita lampaui...kalok emang kita gak mau krisis pangan,coba kasih ,beri penyuluhan k petani,kasi solusi biar padi produk nya lebih baik,cara penanggulangan hama,dan d daerah Langkat banyak petani padi yg beralih menanam sawit,..jadi nanti makanan pokok kita ubah dari padi(beras) menjadi berodolan sawet...",negative,0.9330902099609375
"Jmn krisis makanan nanti, walau kaya dan punya uang banyak itu ga guna klo  bahan makanan ga ada atau langka, yng beruntung adalah orng bisa menanam bahan makanannya sendiri( padi, sayur2an, bawang2an...) makanya biar krisis apapun orng2 di desa yng bertani mereka ga terlalu terpengaruh",positive,0.9698866605758667
Lahan tidur nya dimanfaat kan..,positive,0.9873320460319519
Solusi stop ekspor bahan pangan putar di negara sendiri ekonomi lokal berjalan,neutral,0.7659782767295837
"OOO harga pangan yg naik 20% kirain indek pertumbuhan ekonomi Indonesia naik 20% ,,,ekonomi meroket manaaaa?????????",negative,0.9777719974517822
"Petani tetap produksi beras namun harga jual gabahnya rendah shg petani mengalami krisis keuangan Krn biaya produksi TDK seimbang ,.kalau cuma bahan pangan masih melimpah Krn ada singkong,gadung,jagung,Garut,ganyong,ubi jalar",negative,0.7722318172454834
Jangankan akhir 2022 bu ini aja saya udah kerasa beli makanan ampe naek 2 kali lipat...,negative,0.9907205104827881
"Jadi siapa yang salah? 
Terus aja biaya buat infrastruktur dan IKN. Walaupun bukan anggaran APBN, tetap aja utang kepada investor. Yang kotabene cukong RRC. Rakyat kecil semakin sengsara.",negative,0.9977434873580933
Yg penting lahan2 pertanian Jngan di jadikan lahan beton,neutral,0.6439563632011414
"Ngapain harus di khawatirkan , Indonesia sudah ada potensi pangan .saya yang hidup di pedesaan semua tersedia di alam , lauk pauk tersedia ..
Beras sudah Setok setiap setahun sekali panen.
Yang saya benci adalah industri itu, membuat lingkungan hidup ini tidak bersahabat lagi.",negative,0.9929254055023193
"Semua Harga Mahal 
Tp harga sawit jagung murah 😭😭😭😭😭😭😭😭😭😭😭😑😑😑😑😑",positive,0.6478951573371887
"Kebanyakan benalu sich jdi semua harga melonjak terus, tpi tenang saja rakyat belum mati semua baru sekarat ekonomi",negative,0.9959396123886108
kasihan mereka yg dari kalangan menengah kebawah,negative,0.9958078861236572
Harga sampai kiyamat gak bkal turun. . Klao naik 100 % harga kalao naik pasti . . Turun harga gak ada hrpan. . Negara klao tergantung negara lain ya begitu dampakya. . Sdangkan indonesia gak ada kurangya soal pangan. . Tapi para mestri gak serius menglola,negative,0.9636098146438599
"Ya Allah semoga seluruh dunia kondisinya membaik dan bisa melewati ini semua, terutama Indonesia, sungguh prihatin dengan dunia yg carut marut ini",negative,0.8955382704734802
lebih baik pemerintahan Sby ketimbang pemerintahan Jkw bin Megawati.,neutral,0.651161253452301
Pesan eks utk negara luar yg sdg dilanda krisis pgn bisa jiplak apa yg pernah indonesia lakukan itu ckp dan bisa pinjam permodalan bila ada gerakan vreventip mkxh,neutral,0.555767297744751
KALAU DI KAMPUNG MESKI KRISIS NGK TERLALU BINGUNG. BISA MASAK PAKAI KAYU. DAN BISA MINTA SAYURAN DI RUMAH TETANGGA.,positive,0.7540712356567383
"banyak lahan perhutani, atau lahan pemerintah yg kosong. sosialisasikan lah lahan tersebut untuk pertanian atau perkebunan agar dapat di garap oleh masyarakat, lalu beri subsidi untu7k benih nya, ajar kan masyarakat untuk bertani secara organik, jangan selalu tergantung kepada pupuk kimia yg hanya akan merusak kesuburan tanah KITA (indonesia)
KETAHANAN PANGAN, KETAHANAN PANGAN. jangan mimpi di siang bolong, karna ketahanan pangan itu perlu ORANG GILA yg bisa mewujud kan nya.",negative,0.8682212829589844
Kris pangan melanda tapi kmi para petani menangis  dengan harga yang murah di beli sama pemerintah,negative,0.9939318895339966
Ya gak apa apa kalau memang bahan pangan harus naik is ok.,positive,0.6754207611083984
Semoga Indonesia aman 💪🙏,positive,0.9416351914405823
Negara kita sebenarnya saat ini dirasakan sdh lebih parah dari krisis moneter 1998 akibat covid 19. Negara yang makmur yg menjual vaksin covid 19. Sementara menjadikan oportunity bagi penguasa utk penyelewengan dana covid dari pusat sampai daerah.,negative,0.9825674891471863
"Gak ada petani muda,
Kekurangan generasi penerus,

Yang muda muda pendidikan smk,
cita cita nya kerja pabrik otomotif di Cikarang Karawang Tangerang Jakarta,
Kerja kontrak 2 tahun,
Habis kontrak   nyari kerja lagi,
Pindah ke pabrik lain,
Begitu seterusnya  sampai umur 25, 
Umur segitu yg kira² udah susah melamar kerja pabrik akhirnya menjadi tukang ojek online,

Kalo yang muda langsung menjadi petani, biasanya dinyinyir oleh tetangga,
Sekolah tinggi masa jadi petani,
Percuma sekolahnya,,

Rata rata petani usia nya tua,
Pensiunan pegawai negeri/ swasta,

Orang tua yang sawahnya luas,
Ada juga yg jual tanah untuk biaya pendidikan, biaya masuk kerja, biaya nyogok jadi pegawai,

Gak diolah malah dijual,
Harusnya sii disewa saja(kontrak/hak pakai untuk menanam bahan pangan),
Biar suatu saat bisa dimiliki kembali & anak cucu masih bisa menikmati",negative,0.920950174331665
Mrs. mulyani is myfavorite,neutral,0.9030659794807434
"Kasihan jaman soeharto, inflasi dunia tp di lengserkan pemerintahan nya
Jaman soeharto bbm naik 200 megawati demo di depan gedung MPR DPR 

Jaman JKW banyak sekali inflasi dunia tp ga dilengserkan
Jaman JKW bbm naik terus, di bungkam

Karna yang pegang kendali itu partai PDIP 
. Itulah salah satu perbedaan soeharto dan jkw 

Dan masih bagus sistem pemerintahan soeharto sih",negative,0.6951990127563477
"Temen saya yg sdkt kurang otak, pernah bilang waktu tahun 2010: nanti ditahun 2050 orang akan berebut bahan pokok, ini baru 2022 sdh terjadi",negative,0.856024444103241
"harga pangan naik, harga beras jagung tidakjuga naik 2",neutral,0.9469276666641235
"Kenaikn harga pangan ,,trus knp harga k petani malah Rendah ,,,,,,pembodohan",negative,0.9935616254806519
saya doa kan Indonesia tidak krisis  ekonomi. .ya syarat  1 pejabat  korupsi  Hukum  mati  pas korupsi  Hukum  seumur  Hidup  itu Harus dilaksanakan,negative,0.9308592081069946
"Janganlah meyalah kan pemerintah, karna kita juga yg memilih mereka, maka ikutin lah peraturan pemerintah,  biarkan lah yg kaya makin kaya kita nikmatin aja hidup ini, dan selalu protokol peraturan pemerintah,",positive,0.6195634007453918
"Bagus, mantap, semoga anggota negara2 G20 semakin semangat saling gotong royong menghadadapi krisis PANGAN dan ENERGI ini. Apalagi di dunia ini sdh banyak kekaparan akut. Dan Ibu Sri Mulyani juga sdh memprediksi, harga pangan akhir tahun ini di Indonesia bisa naik menjadi 20%.",positive,0.9383548498153687
"tahun depan jgn pilih  partai banteng
biar kita bisa berladang.",negative,0.8413843512535095
BLT bansos lainnya yang jumlahnya ribuan triliyun di setop dulu manfaatnya gak banyak yg gak tepat sasaran banyak korupsi banyak pemotongan banyak lebih baik dananya digunakan buka lahan tidur seluas luasnya dikelola oleh petani untuk ditanam bahan pangan supaya tersedianya kebutuhan pangan rakyat Indonesia,negative,0.9056025147438049
Pemerintah tolong buka lahan tidur seluas luasnya biar petani yang mengelola nya tanami sayuran palawija umbi umbian khusus bahan pangan supaya rakyat tidak kelaparan mumpung blm terlambat brooooooooo,positive,0.46051380038261414
Mari seluruh rakyat Indonesia rajin puasa belajar hidup sederhana belajar tanam sendiri di pekarangan di halaman rumah gunakan poly bag seperti sayuran umbi umbian biar irit untuk penuhi kebutuhan sehari hari nenek moyang kita dulu makan batang pisang batang pepaya nyatanya bertahan hidup apalagi sekarang tinggal tanam ubi kentang jagung buat kebutuhan hidup brooooooooo,positive,0.9329306483268738
"Yaa Allah...Semoga tidak ada krisis ekonomi di Indonesia ini, Lindungi lah kami, agar krisis pangan dan energi tidak terjadi di Indonesia, Hanya kepada Mu lah kami memohon Pertolongan, Aamiin YRA 🤲",positive,0.528089165687561
"Maaf
Sebenarnya Rakyat kita sudah biasa prihatin. Sudah biasa mandiri, apa Rakyat pedesaan SDH biasa prihatin makan seadanya, walaupun Rakyat pedesaan tanpa bantuan pemerintah hal yg biasa.
Rakyat pedesaan SDH biasa gotong Royong hidup seadanya makan seadanya beda dng perkotaan
Sekedar intermozo sj",negative,0.9916552305221558
Karma Biden selalu masok senjata ke Ukraina bersama nato,neutral,0.9856061339378357
"Perintahkan pada rakyat d mana saja yg punya sejengkal tanah kosong agar d manfaatkan ,,,,,tanam ,,singkong,cabe bw merah,jagung kedelai pepaya ubi kayu dan lain2 seribu aneka tanaman bunga dsbnya",neutral,0.7321923971176147
"Cabai sd naik 110% bu,",neutral,0.9950860142707825
SUDAH SAYA PREDIKSI DAN SAYA SERING KOMENTARI UNTUK PEMERINTAH BAHWA NEGARA KITA HARUS SWASEMBADA PANGAN KARENA NEGARA YANG MAJU HARUS PANGANNYA BERLIMPAH AGAR RAKYAT NYA BISA BERTAHAN DARI KRISIS YANG MELANDA NEGARA-NEGARA LAIN DAN NEGARA MAJU TIDAK DAPAT MELAKUKAN SWASEMBADA DI KARENA KAN LAHAN MEREKA SUDAH HABIS UNTUK PEMBANGUNAN KOTA ATAU GEDUNG GEDUNG,negative,0.7120187878608704
"Semua banyakan kebijakan lebih ke impor, bunga hutang besar, rakyat juga yang nanggung beban besar",negative,0.9935727119445801
TANAH KITA TANAH SURGA......  TINGGAL BAGAIMANA UNTUK KITA BISA MENGOLAHNYA UNTUK KESEJAHTERAAN RAKYAT INDONESIA..... ???!!!,negative,0.5326090455055237
SEGERA NEGARA KITA INDONESIA HARUS SEGERA BENAR2 MANDIRI DIBIDANG PANGAN..... ALUTISTA2.... BBM.... GAS..... & ENERGI LAINNYA...... !!!,neutral,0.7327553629875183
"kita ini negara yg hidup dari konsumsi.. meskipun kita jg memproduksi pangan,energi yg besarr namun mengingat bahwa jumlah penduduk kita jg besar..ga bisa hanya berbangga namun semua harus waspada.. lonjakan harga tentu menjadi pukulan yang telak bagi semua kalangan masyarakat.. urusan perut urusan ekonomi yg sangat sangat penting ini jgn sampai terhambat..smoga perjuangan Pemerintah di ajang G20 dikonkritkan..",positive,0.9325373768806458
"Kok bener ya kata Bossman mardigu. Habis covid, ada perang cuaca, setelah itu pasti krisis pangan jadinya.....🤔",negative,0.9910663962364197
"Indonesia kuat krna kaya akan SDA dan tanah yg terhampar luas.Dan rakyat Indonesia pekerja keras trutama dr rakyat biasa para kuli,petani,buruh tani, tukg cetak bata/batako,pdagang kecil/keliling/kaki 5 dll begitu jg tki tkw ttp bkrj kras mendulang devisa dinegri org.
Maka jgn sia""kan wong cilik apalagi meremehkan dan menghina wong cilik.Siapa yg menghina wong cilik akan kuwalat dan tersungkur dg sendirinya",negative,0.8148359060287476
Klw sampe krisis pangan indonesia saat ini masih jauh sebab di indonesia masih turun hujan sehingga para petani masih bisa cocok tanam kecuali ada mafia pangan  dari indonesia di kirim ke luar yg sedang krisis pangan  itu yg di waspadai karena eropa di ambang krisis pangan,negative,0.851104736328125
padahal UMR kemarin naik nggak sampe 1%,neutral,0.5147366523742676
Atur aja.. di data sama di lapangan udah beda jauh.. udh banyak UMKM drop.. dan skrng ekonomi LG lesu..,negative,0.9954706430435181
"indonesia punya sumber daya alam yang besar,kenapa tidak diberdayakan secara maksimal ?",positive,0.5180633664131165
Jangan cuma berkata waspada.. kita pernah jadi negara agraris.. majukan pertanian.. buat para petani sejahtera,negative,0.9529971480369568
Perang rusia -ukraina berjalan 4 bln...eropa da panik....takut mati kelaparan.....blm d jalani sudah d prediksi.....hadeeee,negative,0.9960700273513794
50 th lalu tanpa impor bahan pangan pun kita masih bisa survive.. kenapa skrg tidak? 😁,neutral,0.7792111039161682
sri mu langka ..,negative,0.7751283049583435
Siap siap semuanya pada naik,positive,0.9017320871353149
Lha emang udah naik,negative,0.8752558827400208
Indonesia subur untuk tumbuhan pangan padi subur jagung subur ikan di lautan Indonesia luas insya Allah pangan di Indonesia aman jika pemerintah pemikiran nya tepat,positive,0.9869375824928284
KL kenaikan pangan seharusnya gak berlaku untuk Indonesia sebab Indonesia adalah swasembada pangan..jika negara lain naik itu gak apa karena negara mereka gak seperti indonesia,negative,0.9732517004013062
"APBN memang memiliki windfall dari batu bara dan CPO, tapi rakyat sama sekali tidak memiliki windfall Bu Sri.., untuk bisa menyeimbangkan neraca ekonomi rumah tangganya.
-
Harga2 naik, pajak naik, tapi gaji tidak naik, pendapatan/pemasukan tidak naik. Tabungan masyarakat perlahan tapi pasti terkuras.
-
Tolong di fikirkan itu..🙏",negative,0.8510688543319702
"Kalo harga sudah naik biasanya susah turun, jika turun pun tidak sepenuhnya ke harga awal.. 
Sedangkan pendapatan tidak naik.. 
Itu memberatkan kalangan menengah kebawah..",negative,0.9937159419059753
"Selama Negara Amerika Dan Negara-negara Eropa (Nato) Melakukan Provokasi Perang Terhadap Negara Mana Pun Khususnya Negara Rusia Dan Negara China, Maka Pertemuan Pada G20 Tidak Ada Artinya/ Tidak Menghasilkan Solusi Apapun ! Sebaiknya Negara-negara Anggota G20 Harusnya Menekan Negara-negara Anggota Nato Agar Memilih Hidup Damai, Supaya Gejolak Keuangan Tidak Terjadi. Bukan kah Hidup Damai Itu Lebih Baik ?! 🥰🥰🥰",negative,0.9576130509376526
